chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,label
0.496289,5.451545,0.757019,1.250996,-0.127840,-0.000873,-0.285088,-0.002999,-0.079669,-0.000334,1.406391,2.485473,15.348831,1.029813,22.007833,0.730361,-0.115280,classical
0.123173,7.552095,0.394986,0.754101,-0.127896,-0.000873,-0.285215,-0.002999,-0.079703,-0.000334,0.578256,1.111300,15.451970,0.377029,36.403566,0.078751,-0.115038,classical
0.208738,7.369902,0.098345,0.029994,-0.127904,-0.000873,-0.285229,-0.002999,-0.079706,-0.000334,0.530994,1.027266,15.453830,0.028267,36.519851,0.002479,-0.115989,classical
-0.003851,6.180030,0.371650,0.232944,-0.127903,-0.000873,-0.285228,-0.002999,-0.079707,-0.000334,0.496175,0.964958,15.462637,0.359651,36.558316,0.017764,-0.115638,classical
-0.005220,7.786732,0.173272,0.272360,-0.127889,-0.000873,-0.285172,-0.002999,-0.079698,-0.000334,0.620087,1.185174,15.195935,0.088450,32.128500,0.013909,-0.115774,classical
0.082506,7.946198,0.120756,0.077543,-0.127849,-0.000873,-0.285155,-0.002999,-0.079681,-0.000334,1.697990,2.925030,15.571451,0.042836,36.992425,0.004397,-0.115560,classical
0.050740,7.051620,0.064717,0.129784,-0.127906,-0.000873,-0.285159,-0.002999,-0.079712,-0.000334,0.330881,0.664719,14.799062,0.017408,35.703917,0.004106,-0.115709,classical
0.312623,7.017419,0.120554,0.064613,-0.127874,-0.000873,-0.285143,-0.002999,-0.079686,-0.000334,0.793970,1.487170,15.213431,0.033723,32.289634,0.012417,-0.114545,classical
-0.051266,7.396956,0.176129,0.210317,-0.127875,-0.000873,-0.285192,-0.002999,-0.079694,-0.000334,1.272436,2.275808,15.431154,0.096869,35.989902,0.003293,-0.115638,classical
0.000911,6.580032,0.229349,0.918435,-0.127921,-0.000873,-0.285241,-0.002999,-0.079718,-0.000334,0.220762,0.460580,14.438758,0.186342,35.342295,0.018055,-0.115383,classical
0.102052,8.874275,0.358922,0.345698,-0.127844,-0.000873,-0.285144,-0.002999,-0.079678,-0.000334,1.834564,3.122976,15.178557,0.301819,32.708874,0.081637,-0.115989,classical
0.087288,7.592806,0.093395,0.143548,-0.127902,-0.000873,-0.285177,-0.002999,-0.079703,-0.000334,0.307591,0.621821,15.393336,0.032112,35.858506,0.003176,-0.115638,classical
0.390583,7.374567,0.262663,0.177923,-0.127897,-0.000873,-0.285195,-0.002999,-0.079701,-0.000334,0.481475,0.938561,15.449356,0.106917,35.924285,0.109147,-0.115560,classical
0.096014,8.272367,0.034016,0.041117,-0.127923,-0.000873,-0.285255,-0.002999,-0.079719,-0.000334,0.238173,0.493076,15.451405,0.006504,36.327201,0.000561,-0.113783,classical
0.110465,7.972044,0.037202,0.010739,-0.127885,-0.000873,-0.285182,-0.002999,-0.079696,-0.000334,0.996570,1.828693,15.543523,0.005109,36.932869,0.000542,-0.115280,classical
-0.017316,6.757287,0.144343,0.065621,-0.127896,-0.000873,-0.285217,-0.002999,-0.079704,-0.000334,0.798491,1.494917,15.461977,0.061303,36.564296,0.001433,-0.115638,classical
0.411372,6.392954,0.293409,0.729527,-0.127841,-0.000873,-0.285078,-0.002999,-0.079667,-0.000334,1.569102,2.733591,15.455832,0.105089,38.304691,0.349662,-0.114894,classical
0.130896,9.863867,0.087430,0.242398,-0.127872,-0.000873,-0.285161,-0.002999,-0.079692,-0.000334,1.477751,2.595171,15.556922,0.030806,36.731249,0.010189,-0.115383,classical
0.024531,7.010636,0.023312,0.009974,-0.127923,-0.000873,-0.285251,-0.002999,-0.079719,-0.000334,0.216917,0.453395,15.452205,0.002768,36.306514,0.000271,-0.115383,classical
0.893590,3.596352,0.478050,0.676626,-0.127840,-0.000873,-0.285068,-0.002999,-0.079666,-0.000334,1.144000,2.070215,15.477401,0.370411,38.523200,0.440657,-0.114894,classical
-0.030542,7.427467,0.049244,0.046435,-0.127864,-0.000873,-0.285157,-0.002999,-0.079685,-0.000334,1.167742,2.108557,15.454772,0.010961,36.515649,0.000580,-0.116116,classical
0.223967,6.620483,0.130180,0.191096,-0.127886,-0.000873,-0.285158,-0.002999,-0.079695,-0.000334,0.697646,1.320888,15.403155,0.056351,35.808566,0.004203,-0.115560,classical
-0.021335,5.838046,0.639984,0.563629,-0.127887,-0.000873,-0.285190,-0.002999,-0.079698,-0.000334,0.675937,1.283070,15.433202,1.012129,35.713291,0.092002,-0.114731,classical
0.171079,7.416876,0.295668,0.491298,-0.127883,-0.000873,-0.285181,-0.002999,-0.079693,-0.000334,0.715958,1.352701,15.445824,0.198236,35.827637,0.069432,-0.115165,classical
0.338326,5.984440,0.004154,0.002675,-0.127847,-0.000873,-0.285003,-0.002999,-0.079656,-0.000334,0.430598,0.846737,15.229279,0.000246,35.988690,0.000890,-0.115038,classical
0.144474,8.577876,0.243668,0.393942,-0.127850,-0.000873,-0.285143,-0.002999,-0.079679,-0.000334,1.696633,2.923041,15.095975,0.159834,33.259348,0.032468,-0.114545,classical
0.052814,7.177002,0.290149,0.129923,-0.127910,-0.000873,-0.285249,-0.002999,-0.079710,-0.000334,0.420875,0.829106,15.460871,0.219369,36.551852,0.011178,-0.115890,classical
-0.055439,7.214919,0.034011,0.015813,-0.127880,-0.000873,-0.285170,-0.002999,-0.079692,-0.000334,0.774977,1.454586,15.454631,0.005253,36.542801,0.000116,-0.115038,classical
-0.088089,7.366056,0.110541,0.032254,-0.127877,-0.000873,-0.285188,-0.002999,-0.079694,-0.000334,0.734503,1.384811,15.570556,0.037109,37.188550,0.000949,-0.114894,classical
-0.003821,7.354907,0.277708,1.296181,-0.127880,-0.000873,-0.285176,-0.002999,-0.079696,-0.000334,0.902056,1.670752,15.089146,0.283315,33.334339,0.014122,-0.115774,classical
0.230220,7.766877,0.293248,0.277677,-0.127864,-0.000873,-0.285167,-0.002999,-0.079689,-0.000334,1.447449,2.548757,15.456185,0.204098,36.527770,0.054960,-0.115638,classical
0.063731,7.357207,0.200154,0.208232,-0.127915,-0.000873,-0.285263,-0.002999,-0.079713,-0.000334,0.491198,0.956032,15.459364,0.106404,36.244533,0.017028,-0.115709,classical
0.234632,6.691302,0.289193,0.300444,-0.127904,-0.000873,-0.285230,-0.002999,-0.079706,-0.000334,0.583453,1.120507,15.455290,0.168406,36.424334,0.096380,-0.115165,classical
0.058519,8.334922,0.070732,0.047999,-0.127882,-0.000873,-0.285170,-0.002999,-0.079693,-0.000334,0.731788,1.380117,15.443493,0.017948,36.561872,0.000910,-0.115890,classical
0.144896,8.133809,0.109845,0.045740,-0.127894,-0.000873,-0.285213,-0.002999,-0.079702,-0.000334,0.722742,1.364459,15.462213,0.027655,36.491406,0.010964,-0.115774,classical
0.261363,6.590623,0.212727,0.092419,-0.127891,-0.000873,-0.285183,-0.002999,-0.079696,-0.000334,0.509967,0.989679,15.440172,0.119613,36.098106,0.007400,-0.115709,classical
0.258237,6.236139,1.315090,0.328667,-0.127878,-0.000873,-0.285174,-0.002999,-0.079693,-0.000334,0.819747,1.531242,15.148958,4.172157,28.706135,0.279222,-0.115383,classical
0.064778,7.326709,0.451603,2.497962,-0.127892,-0.000873,-0.285199,-0.002999,-0.079704,-0.000334,0.944339,1.741711,14.807822,0.632041,32.164621,0.164960,-0.114545,classical
0.086560,6.755299,0.152931,0.076361,-0.127881,-0.000873,-0.285184,-0.002999,-0.079695,-0.000334,1.074357,1.956859,15.429011,0.057908,35.601370,0.013715,-0.114545,classical
0.249549,7.373644,0.385891,0.524561,-0.127881,-0.000873,-0.285179,-0.002999,-0.079693,-0.000334,0.938461,1.731877,15.466051,0.332747,36.557347,0.110755,-0.114894,classical
0.103755,7.435952,0.118796,0.117062,-0.127905,-0.000873,-0.285228,-0.002999,-0.079706,-0.000334,0.479893,0.935718,15.457998,0.040521,36.524296,0.008872,-0.115038,classical
-0.026249,7.339262,0.117645,0.117792,-0.127923,-0.000873,-0.285220,-0.002999,-0.079720,-0.000334,0.190688,0.404260,14.439205,0.044321,35.537530,0.003176,-0.115834,classical
0.370497,7.277396,0.152124,0.107608,-0.127898,-0.000873,-0.285208,-0.002999,-0.079704,-0.000334,0.558357,1.075989,15.460047,0.038838,36.523164,0.050602,-0.115709,classical
0.161530,7.201470,0.191946,0.165028,-0.127883,-0.000873,-0.285193,-0.002999,-0.079698,-0.000334,0.873111,1.621904,15.458657,0.088720,36.503770,0.026269,-0.116281,classical
0.038103,7.778533,0.127153,0.158945,-0.127923,-0.000873,-0.285225,-0.002999,-0.079720,-0.000334,0.205384,0.431814,14.379253,0.051668,35.590380,0.010499,-0.116116,classical
0.063995,7.659441,0.189424,0.165202,-0.127906,-0.000873,-0.285235,-0.002999,-0.079707,-0.000334,0.470623,0.919034,15.457174,0.100659,36.463284,0.005462,-0.115038,classical
0.003264,6.136382,0.391693,0.571102,-0.127880,-0.000873,-0.285184,-0.002999,-0.079695,-0.000334,0.979387,1.800158,15.452276,0.353574,36.435809,0.123754,-0.114894,classical
0.161339,7.555577,0.245804,0.582398,-0.127881,-0.000873,-0.285182,-0.002999,-0.079694,-0.000334,0.998380,1.831695,15.425526,0.151091,35.916446,0.050175,-0.114545,classical
-0.025102,6.545831,1.014460,2.564835,-0.127875,-0.000873,-0.285177,-0.002999,-0.079695,-0.000334,1.232411,2.212221,14.836338,2.651556,31.271353,0.219360,-0.114545,classical
0.051614,6.579681,0.049987,0.028952,-0.127868,-0.000873,-0.285148,-0.002999,-0.079684,-0.000334,1.071871,1.952782,15.437205,0.009395,36.187239,0.001084,-0.115774,classical
0.181041,6.355413,1.187146,1.537573,-0.127867,-0.000873,-0.285155,-0.002999,-0.079690,-0.000334,1.117546,2.027305,15.207073,3.376867,28.442777,0.355746,-0.115834,classical
0.210481,8.138760,0.118297,0.025615,-0.127887,-0.000873,-0.285181,-0.002999,-0.079697,-0.000334,0.619406,1.183978,15.455549,0.039387,36.606236,0.002111,-0.115165,classical
0.131614,7.688418,0.082454,0.046852,-0.127898,-0.000873,-0.285212,-0.002999,-0.079703,-0.000334,0.683626,1.296480,15.458963,0.018219,36.448900,0.005559,-0.115280,classical
0.062592,6.317262,0.292474,0.401067,-0.127895,-0.000873,-0.285211,-0.002999,-0.079700,-0.000334,0.722065,1.363285,15.465227,0.199857,36.696905,0.077317,-0.115165,classical
0.051180,8.144504,0.125857,0.116367,-0.127922,-0.000873,-0.285277,-0.002999,-0.079717,-0.000334,0.288598,0.586724,15.457291,0.047860,36.234593,0.004746,-0.115709,classical
0.161603,7.832433,0.230967,0.130027,-0.127886,-0.000873,-0.285205,-0.002999,-0.079699,-0.000334,0.957454,1.763623,15.450651,0.136477,36.517588,0.014471,-0.115638,classical
-0.042801,6.829379,0.169405,0.154809,-0.127873,-0.000873,-0.285188,-0.002999,-0.079693,-0.000334,1.032751,1.888511,15.570886,0.084290,36.971980,0.010480,-0.114330,classical
0.013009,8.898055,0.285876,0.649793,-0.127865,-0.000873,-0.285162,-0.002999,-0.079689,-0.000334,1.327606,2.362751,15.089594,0.238664,33.701780,0.022724,-0.115774,classical
0.030447,6.601590,0.311245,0.437319,-0.127911,-0.000873,-0.285248,-0.002999,-0.079711,-0.000334,0.403015,0.796654,15.459599,0.278147,36.539973,0.008988,-0.116188,classical
0.039362,6.685481,0.079687,0.050640,-0.127900,-0.000873,-0.285211,-0.002999,-0.079702,-0.000334,0.524892,1.016363,15.463579,0.020587,36.563973,0.001414,-0.114894,classical
0.310111,7.719422,0.108683,0.227731,-0.127859,-0.000873,-0.285146,-0.002999,-0.079682,-0.000334,1.452651,2.556741,15.079398,0.039729,33.894349,0.011507,-0.114545,classical
0.076587,7.156068,0.353538,2.124143,-0.127909,-0.000873,-0.285226,-0.002999,-0.079710,-0.000334,0.412737,0.814329,15.130261,0.351485,33.720690,0.285945,-0.115165,classical
0.218984,7.058845,0.199174,0.670856,-0.127886,-0.000873,-0.285184,-0.002999,-0.079694,-0.000334,0.683398,1.296083,15.446130,0.123962,36.041297,0.032837,-0.115280,classical
-0.017667,6.130028,0.522132,2.130017,-0.127887,-0.000873,-0.285179,-0.002999,-0.079696,-0.000334,0.558581,1.076391,15.436310,0.790089,36.101985,0.068212,-0.116034,classical
0.138229,8.263362,0.097692,0.215357,-0.127886,-0.000873,-0.285168,-0.002999,-0.079698,-0.000334,0.678200,1.287015,15.350950,0.038685,36.286392,0.003583,-0.115638,classical
0.707051,4.425582,0.513867,0.404300,-0.127829,-0.000873,-0.285048,-0.002999,-0.079659,-0.000334,1.202113,2.163791,15.445494,0.489309,38.176608,0.327810,-0.115038,classical
0.191042,6.650097,0.039708,0.005177,-0.127891,-0.000873,-0.285181,-0.002999,-0.079696,-0.000334,0.636593,1.214193,15.463296,0.005370,36.466840,0.000387,-0.116153,classical
0.062761,8.449025,0.044264,0.047860,-0.127843,-0.000873,-0.285102,-0.002999,-0.079669,-0.000334,2.007318,3.366101,15.548916,0.008476,36.706602,0.002111,-0.114330,classical
0.067218,7.025138,0.032345,0.016126,-0.127924,-0.000873,-0.285259,-0.002999,-0.079720,-0.000334,0.251740,0.518343,15.449144,0.004748,36.317746,0.000309,-0.116823,classical
-0.112733,6.583255,0.024736,0.004030,-0.127883,-0.000873,-0.285170,-0.002999,-0.079692,-0.000334,0.584134,1.121708,15.461836,0.002840,36.584256,0.000057,-0.115890,classical
0.398593,6.476273,0.636477,0.377258,-0.127848,-0.000873,-0.285112,-0.002999,-0.079676,-0.000334,1.640330,2.839944,15.298862,0.638497,27.886646,0.574157,-0.115709,classical
0.130738,7.435770,0.094206,0.468636,-0.127882,-0.000873,-0.285191,-0.002999,-0.079693,-0.000334,0.756660,1.423065,15.418838,0.052983,36.067803,0.009589,-0.115280,classical
0.277661,7.950538,0.067318,0.070452,-0.127893,-0.000873,-0.285177,-0.002999,-0.079699,-0.000334,0.595215,1.141306,15.380526,0.015022,35.866183,0.003971,-0.115476,classical
0.000339,7.416759,0.122554,0.116263,-0.127913,-0.000873,-0.285241,-0.002999,-0.079711,-0.000334,0.368868,0.734378,15.460682,0.046086,36.498841,0.004513,-0.115038,classical
0.073448,7.782522,0.283572,0.176776,-0.127840,-0.000873,-0.285133,-0.002999,-0.079675,-0.000334,1.843835,3.136226,15.086391,0.200253,33.632850,0.031461,-0.115941,classical
0.353146,7.476117,0.049171,0.003231,-0.127884,-0.000873,-0.285154,-0.002999,-0.079691,-0.000334,0.743774,1.400833,15.116744,0.006900,33.334582,0.001259,-0.116188,classical
-0.044850,7.519440,0.111682,0.092941,-0.127919,-0.000873,-0.285213,-0.002999,-0.079720,-0.000334,0.302842,0.613055,14.531960,0.035092,35.900527,0.008698,-0.115280,classical
-0.091262,7.330789,0.184626,0.293492,-0.127885,-0.000873,-0.285204,-0.002999,-0.079702,-0.000334,1.174074,2.118755,15.435934,0.113472,35.961215,0.001743,-0.115709,classical
-0.007616,7.132406,0.039371,0.004899,-0.127856,-0.000873,-0.285164,-0.002999,-0.079684,-0.000334,1.403359,2.480774,15.451263,0.005307,36.511043,0.000735,-0.115165,classical
0.224233,6.328749,0.105987,0.016752,-0.127919,-0.000873,-0.285258,-0.002999,-0.079715,-0.000334,0.314375,0.634328,15.455572,0.028897,36.556700,0.003486,-0.115165,classical
0.082744,7.499468,0.430597,0.392864,-0.127891,-0.000873,-0.285207,-0.002999,-0.079701,-0.000334,0.744679,1.402393,15.459293,0.422383,36.400899,0.113932,-0.115038,classical
0.347805,6.328294,0.491162,0.249489,-0.127858,-0.000873,-0.285154,-0.002999,-0.079683,-0.000334,1.124554,2.038694,15.174201,0.462829,30.889285,0.310471,-0.115383,classical
0.221588,7.370682,0.224295,0.109937,-0.127895,-0.000873,-0.285212,-0.002999,-0.079703,-0.000334,0.678649,1.287802,15.457833,0.122269,36.436294,0.016873,-0.114894,classical
0.087327,7.315677,0.152772,0.253243,-0.127886,-0.000873,-0.285193,-0.002999,-0.079696,-0.000334,0.584134,1.121708,15.877053,0.075142,37.436474,0.009666,-0.116034,classical
0.044147,7.850495,0.763264,1.511296,-0.127896,-0.000873,-0.285191,-0.002999,-0.079707,-0.000334,0.550440,1.061917,15.875052,1.408882,42.161407,0.245126,-0.115890,classical
0.690021,4.142956,0.618061,0.483929,-0.127879,-0.000873,-0.285165,-0.002999,-0.079692,-0.000334,0.730431,1.377770,15.429081,0.608325,28.265723,0.576346,-0.115280,classical
0.129440,7.420723,0.245061,1.118917,-0.127900,-0.000873,-0.285203,-0.002999,-0.079703,-0.000334,0.484190,0.943442,15.465321,0.200973,36.587731,0.045971,-0.115165,classical
0.153630,7.419072,0.050801,0.013832,-0.127892,-0.000873,-0.285190,-0.002999,-0.079698,-0.000334,0.566494,1.090446,15.432072,0.008665,36.223765,0.000852,-0.115476,classical
0.351216,6.306776,0.937648,1.410951,-0.127863,-0.000873,-0.285161,-0.002999,-0.079689,-0.000334,1.297985,2.316178,15.270346,1.717784,28.857087,0.793033,-0.115165,classical
0.126042,7.136889,0.094944,0.010426,-0.127903,-0.000873,-0.285195,-0.002999,-0.079705,-0.000334,0.374975,0.745535,15.463414,0.025602,36.523972,0.000929,-0.115834,classical
0.305655,7.060833,0.758224,1.834959,-0.127897,-0.000873,-0.285231,-0.002999,-0.079706,-0.000334,0.825401,1.540884,14.618192,1.382554,32.494082,0.253514,-0.116407,classical
0.111526,7.953150,0.052941,0.010773,-0.127845,-0.000873,-0.285143,-0.002999,-0.079681,-0.000334,2.235243,3.674483,14.834124,0.009593,35.858587,0.000329,-0.115834,classical
0.273198,8.242312,0.332394,0.801614,-0.127919,-0.000873,-0.285253,-0.002999,-0.079713,-0.000334,0.195890,0.414018,15.517103,0.197687,37.772480,0.226644,-0.115038,classical
0.061133,7.437238,0.458086,1.171644,-0.127876,-0.000873,-0.285179,-0.002999,-0.079693,-0.000334,1.072772,1.954264,15.398917,0.591703,35.157806,0.036014,-0.114894,classical
0.096762,9.734587,0.753299,3.584417,-0.127878,-0.000873,-0.285178,-0.002999,-0.079697,-0.000334,0.961298,1.770037,12.592145,1.436588,27.283322,0.363553,-0.115165,classical
0.074995,7.199755,0.124671,0.111188,-0.127884,-0.000873,-0.285189,-0.002999,-0.079699,-0.000334,1.029811,1.883663,15.423948,0.041035,35.828849,0.020573,-0.115941,classical
0.074047,7.391018,0.289195,0.143061,-0.127879,-0.000873,-0.285191,-0.002999,-0.079697,-0.000334,1.209121,2.175020,15.441562,0.185576,35.721211,0.053759,-0.115834,classical
0.019374,8.280372,0.089000,0.070522,-0.127889,-0.000873,-0.285200,-0.002999,-0.079698,-0.000334,0.630034,1.202672,15.458445,0.027151,36.535124,0.001220,-0.115476,classical
0.031642,8.663404,0.156597,0.089500,-0.127822,-0.000873,-0.285141,-0.002999,-0.079672,-0.000334,2.428123,3.924435,14.992459,0.066894,34.903822,0.008814,-0.114731,classical
0.077144,7.031687,0.339154,0.541940,-0.127867,-0.000873,-0.285141,-0.002999,-0.079690,-0.000334,1.129980,2.047498,14.989257,0.267747,31.499640,0.100720,-0.115941,classical
0.394399,7.961960,0.445344,1.551094,-0.127861,-0.000873,-0.285128,-0.002999,-0.079685,-0.000334,1.083400,1.971652,15.084719,0.313533,30.042078,0.534307,-0.115280,classical
0.055564,9.445646,0.190342,0.103993,-0.127825,-0.000873,-0.285137,-0.002999,-0.079672,-0.000334,2.204040,3.633100,14.966580,0.095572,34.878286,0.011642,-0.115890,classical
0.071071,6.861215,0.272633,0.840161,-0.127882,-0.000873,-0.285188,-0.002999,-0.079694,-0.000334,0.896401,1.661232,15.457127,0.211121,36.404455,0.050853,-0.115165,classical
0.123183,6.854796,0.310574,0.175142,-0.127879,-0.000873,-0.285187,-0.002999,-0.079695,-0.000334,1.060790,1.934622,15.465769,0.219225,35.840243,0.049071,-0.114330,classical
0.007304,7.697579,0.201262,0.128949,-0.127879,-0.000873,-0.285198,-0.002999,-0.079698,-0.000334,1.162088,2.099438,15.439678,0.104792,35.830142,0.013522,-0.115941,classical
0.333984,8.850223,1.046079,1.526659,-0.127857,-0.000873,-0.285162,-0.002999,-0.079692,-0.000334,1.659547,2.868407,13.433341,1.939445,20.684173,1.442280,-0.115638,classical
0.026940,7.154600,0.486754,0.408053,-0.127875,-0.000873,-0.285179,-0.002999,-0.079694,-0.000334,1.212741,2.180805,15.372449,0.617977,35.441367,0.044906,-0.114894,classical
-0.019330,6.563542,0.028867,0.005664,-0.127878,-0.000873,-0.285169,-0.002999,-0.079690,-0.000334,0.924665,1.708758,14.840741,0.003299,35.799353,0.000232,-0.115890,classical
0.338598,8.135187,0.332859,0.613958,-0.127915,-0.000873,-0.285241,-0.002999,-0.079711,-0.000334,0.236816,0.490547,15.502715,0.176906,38.087152,0.274515,-0.115038,classical
0.072927,7.068370,0.096947,0.031559,-0.127912,-0.000873,-0.285210,-0.002999,-0.079709,-0.000334,0.209909,0.440282,15.456302,0.028753,36.438314,0.000658,-0.115774,classical
0.137264,7.555123,0.814265,1.735344,-0.127888,-0.000873,-0.285221,-0.002999,-0.079702,-0.000334,1.035237,1.892610,14.857131,1.599372,33.332319,0.242995,-0.114545,classical
0.325393,6.138032,0.909345,1.373030,-0.127851,-0.000873,-0.285144,-0.002999,-0.079684,-0.000334,1.533149,2.679381,15.060889,1.501588,28.214571,1.026342,-0.114545,classical
0.156974,8.051062,0.093646,0.255884,-0.127891,-0.000873,-0.285193,-0.002999,-0.079698,-0.000334,0.547049,1.055878,15.434144,0.036983,36.129137,0.005172,-0.115280,classical
0.155636,6.000059,0.307774,0.334784,-0.127897,-0.000873,-0.285210,-0.002999,-0.079702,-0.000334,0.698775,1.322855,15.464120,0.201243,36.452941,0.092893,-0.115165,classical
0.605874,6.414706,0.722623,0.892401,-0.127872,-0.000873,-0.285149,-0.002999,-0.079688,-0.000334,0.844619,1.573595,15.385612,0.914759,23.940959,0.617940,-0.116252,classical
0.123168,7.104897,0.805094,0.856949,-0.127899,-0.000873,-0.285198,-0.002999,-0.079706,-0.000334,0.597473,1.145300,15.934109,1.486110,44.407185,0.302199,-0.114545,classical
0.234617,6.377750,0.154091,0.136666,-0.127897,-0.000873,-0.285196,-0.002999,-0.079704,-0.000334,0.454340,0.889673,15.459976,0.055099,36.519851,0.024758,-0.115638,classical
0.095329,8.023163,0.207260,0.443611,-0.127878,-0.000873,-0.285181,-0.002999,-0.079693,-0.000334,0.663952,1.262133,15.813663,0.135550,37.614659,0.012069,-0.116153,classical
0.099164,7.136512,0.385445,0.901508,-0.127896,-0.000873,-0.285209,-0.002999,-0.079702,-0.000334,0.582552,1.118909,15.459246,0.376381,36.467082,0.084291,-0.115038,classical
0.378941,6.810304,0.473414,0.229434,-0.127859,-0.000873,-0.285155,-0.002999,-0.079684,-0.000334,1.149878,2.079719,15.131085,0.445478,30.691545,0.209634,-0.115989,classical
0.138165,6.914076,0.281880,0.839570,-0.127918,-0.000873,-0.285264,-0.002999,-0.079714,-0.000334,0.297868,0.603865,15.456255,0.254619,36.606236,0.010151,-0.114330,classical
0.107707,6.765928,0.072372,0.011677,-0.127878,-0.000873,-0.285183,-0.002999,-0.079694,-0.000334,0.849144,1.581281,15.459882,0.015202,36.520982,0.001840,-0.116335,classical
0.025572,6.953722,0.145342,0.067880,-0.127882,-0.000873,-0.285190,-0.002999,-0.079696,-0.000334,1.002677,1.838814,15.432402,0.061276,35.914022,0.003099,-0.115638,classical
-0.038552,6.612024,0.141617,0.110667,-0.127920,-0.000873,-0.285229,-0.002999,-0.079718,-0.000334,0.348065,0.696278,14.462541,0.059286,35.741898,0.004939,-0.116076,classical
0.192096,6.952539,0.050080,0.003613,-0.127871,-0.000873,-0.285136,-0.002999,-0.079682,-0.000334,1.018959,1.865745,15.132969,0.006990,33.244883,0.001375,-0.115890,classical
0.166794,8.283062,0.118183,0.193182,-0.127888,-0.000873,-0.285187,-0.002999,-0.079695,-0.000334,0.693573,1.313808,15.458916,0.050930,36.537710,0.002053,-0.115890,classical
0.174086,7.993666,0.112097,0.248551,-0.127890,-0.000873,-0.285170,-0.002999,-0.079697,-0.000334,0.525797,1.017983,15.377253,0.048832,35.986589,0.005114,-0.115476,classical
-0.028817,6.765720,0.236320,0.211812,-0.127825,-0.000873,-0.285133,-0.002999,-0.079673,-0.000334,2.498446,4.013058,15.060489,0.139485,33.957543,0.028865,-0.115890,classical
0.324790,6.350475,0.653423,0.758028,-0.127857,-0.000873,-0.285125,-0.002999,-0.079682,-0.000334,1.274018,2.278315,15.049798,0.687389,24.300561,0.655039,-0.115383,classical
0.065007,7.409093,0.048108,0.153315,-0.127888,-0.000873,-0.285201,-0.002999,-0.079697,-0.000334,0.583229,1.120110,15.422347,0.012483,36.287120,0.012572,-0.115280,classical
-0.085740,6.864282,0.032412,0.020089,-0.127880,-0.000873,-0.285173,-0.002999,-0.079692,-0.000334,0.830603,1.549743,15.453547,0.005163,36.489790,0.000174,-0.115941,classical
0.073460,8.645329,0.020840,0.005143,-0.127923,-0.000873,-0.285244,-0.002999,-0.079719,-0.000334,0.146822,0.321665,15.449120,0.002110,36.335201,0.000212,-0.115709,classical
0.016928,7.260153,0.237594,0.420392,-0.127843,-0.000873,-0.285139,-0.002999,-0.079677,-0.000334,1.962548,3.303869,15.047796,0.150524,34.061868,0.090413,-0.115941,classical
-0.030693,7.152703,0.107041,0.048520,-0.127917,-0.000873,-0.285254,-0.002999,-0.079715,-0.000334,0.335855,0.673865,15.462119,0.034498,36.491164,0.001956,-0.115038,classical
0.125900,6.775427,0.276166,0.553514,-0.127879,-0.000873,-0.285173,-0.002999,-0.079692,-0.000334,0.873339,1.622289,15.453124,0.198425,35.907881,0.039152,-0.115165,classical
0.225984,6.886034,0.582790,1.127606,-0.127844,-0.000873,-0.285105,-0.002999,-0.079674,-0.000334,1.545587,2.698174,14.991588,0.602949,25.967500,0.552691,-0.115476,classical
-0.010657,7.274290,0.073407,0.057801,-0.127917,-0.000873,-0.285180,-0.002999,-0.079721,-0.000334,0.216465,0.452552,14.497674,0.018687,36.240412,0.002402,-0.115383,classical
0.239469,5.662533,0.056398,0.005525,-0.127884,-0.000873,-0.285153,-0.002999,-0.079690,-0.000334,0.675261,1.281885,15.119429,0.009142,33.531515,0.001181,-0.116675,classical
-0.034830,6.943625,0.026100,0.006776,-0.127849,-0.000873,-0.285147,-0.002999,-0.079680,-0.000334,1.652539,2.858038,15.465722,0.003002,36.580458,0.000348,-0.115280,classical
0.096847,7.630528,0.450260,0.717848,-0.127910,-0.000873,-0.285237,-0.002999,-0.079712,-0.000334,0.438967,0.861883,14.353421,0.520815,34.127889,0.060249,-0.116188,classical
0.038678,7.432937,0.168634,0.088526,-0.127889,-0.000873,-0.285210,-0.002999,-0.079703,-0.000334,0.961975,1.771166,15.432378,0.080986,35.999680,0.004397,-0.115560,classical
0.263445,8.994680,0.080966,0.073998,-0.127902,-0.000873,-0.285216,-0.002999,-0.079702,-0.000334,0.662594,1.259764,15.551294,0.022108,37.434938,0.003021,-0.115476,classical
0.132291,7.274147,0.085667,0.051892,-0.127888,-0.000873,-0.285201,-0.002999,-0.079697,-0.000334,0.817713,1.527771,15.831559,0.021325,37.477525,0.004068,-0.115638,classical
0.104267,6.900068,0.203737,0.101317,-0.127906,-0.000873,-0.285236,-0.002999,-0.079709,-0.000334,0.450047,0.881916,15.460612,0.104144,36.577711,0.013560,-0.115476,classical
0.273216,6.883591,0.399478,0.752432,-0.127851,-0.000873,-0.285149,-0.002999,-0.079681,-0.000334,1.492676,2.617937,15.173424,0.322177,30.811143,0.223796,-0.115383,classical
