chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,label
0.411444,0.732427,0.565947,0.233345,0.640664,0.490380,0.701515,0.197644,0.668125,0.300971,0.612898,0.700290,0.628852,0.218282,0.496327,0.507869,0.385714,pop
0.320293,0.796371,0.100461,0.009126,0.317002,0.171219,0.597723,0.195242,0.423672,0.229095,0.140143,0.184530,0.582019,0.009071,0.341096,0.010396,0.320158,pop
0.130433,0.600508,0.145452,0.032617,0.111921,0.011173,0.135232,0.053229,0.141089,0.015056,0.137044,0.180606,0.629409,0.038857,0.443455,0.003402,0.474408,classical
0.345965,0.803372,0.009310,0.000257,0.105020,0.018294,0.269450,0.037182,0.149375,0.032058,0.088108,0.117703,0.629828,0.000247,0.446703,0.000012,0.361781,classical
0.486650,0.676985,0.551659,0.229588,0.580472,0.347893,0.810483,0.133485,0.695311,0.230900,0.384998,0.472214,0.629893,0.278249,0.439422,0.290048,0.441558,pop
0.345466,0.606010,0.249691,0.029058,0.339182,0.068366,0.453775,0.054867,0.424172,0.074289,0.301099,0.378614,0.629675,0.051538,0.448536,0.057960,0.361781,rock
0.598213,0.810790,0.718595,0.453377,0.694368,0.683597,0.871871,0.272440,0.785920,0.371588,0.381548,0.468468,0.636259,0.603358,0.461123,0.387385,0.601113,pop
0.599051,0.593183,0.299181,0.142347,0.379613,0.266801,0.628203,0.201088,0.478743,0.317982,0.234682,0.300840,0.620508,0.055663,0.344928,0.167495,0.340024,disco
0.517955,0.409938,0.267037,0.024167,0.503480,0.116709,0.435644,0.105996,0.495353,0.090649,0.658209,0.741076,0.615540,0.046616,0.328052,0.077903,0.385714,rock
0.451136,0.659864,0.672979,0.401783,0.622209,0.469739,0.804114,0.122530,0.715814,0.288098,0.482285,0.574257,0.630771,0.277265,0.406038,0.716832,0.269730,pop
0.477253,0.655960,0.316083,0.065589,0.428582,0.163448,0.760529,0.133552,0.606022,0.248630,0.217610,0.280324,0.885006,0.080669,0.791469,0.108719,0.511364,pop
0.623056,0.469574,0.477381,0.079284,0.528911,0.027407,0.605152,0.062743,0.562848,0.055551,0.521399,0.613318,0.624074,0.195623,0.284760,0.187851,0.361781,disco
0.161689,0.575799,0.035431,0.000297,0.038899,0.007939,0.061439,0.036519,0.057720,0.013848,0.099684,0.132743,0.629787,0.002166,0.445138,0.000070,0.474408,classical
0.481183,0.471628,0.270183,0.007004,0.436270,0.021182,0.445035,0.018147,0.445486,0.025448,0.509588,0.601642,0.629850,0.061856,0.445660,0.042968,0.385714,rock
0.650407,0.468276,0.319399,0.073885,0.444595,0.234302,0.537637,0.123229,0.520597,0.156914,0.452701,0.543965,0.627618,0.056113,0.357749,0.126993,0.340024,rock
0.171073,0.522505,0.297553,0.059265,0.129873,0.008861,0.246796,0.049389,0.143314,0.016384,0.119738,0.158563,0.652745,0.140280,0.487215,0.009449,0.320158,classical
0.223627,0.634269,0.114202,0.018808,0.258394,0.027287,0.308500,0.023190,0.294904,0.017042,0.298000,0.375058,0.629170,0.022910,0.440567,0.001471,0.285195,classical
0.248977,0.629633,0.011592,0.000046,0.063869,0.002008,0.138142,0.007687,0.064601,0.004933,0.097989,0.130546,0.629825,0.000287,0.445766,0.000005,0.285195,classical
0.502060,0.532437,0.334603,0.085858,0.471150,0.136708,0.474602,0.128419,0.492317,0.119099,0.605239,0.693247,0.629480,0.062978,0.436824,0.184076,0.385714,disco
0.321876,0.669060,0.359580,0.101707,0.376457,0.449677,0.659063,0.241652,0.455365,0.442467,0.228543,0.293487,0.630637,0.132736,0.450697,0.093139,0.511364,disco
0.422747,0.777293,0.056997,0.009197,0.471744,0.171729,0.524290,0.052681,0.530731,0.070358,0.469890,0.561644,0.596103,0.003519,0.429219,0.006295,0.385714,rock
0.396263,0.521103,0.414716,0.106236,0.632014,0.109525,0.766068,0.087332,0.725363,0.093140,0.534612,0.626258,0.629533,0.111851,0.440633,0.227148,0.412167,disco
0.437431,0.642690,0.487519,0.077589,0.122263,0.018380,0.246108,0.053246,0.171584,0.022209,0.074310,0.099648,0.628179,0.253756,0.432118,0.106838,0.229736,rock
0.595632,0.565610,0.262709,0.060269,0.477525,0.123565,0.605207,0.090067,0.589233,0.104615,0.435395,0.525946,0.629701,0.040762,0.439279,0.091528,0.361781,disco
0.563108,0.524434,0.322509,0.076209,0.592283,0.251663,0.682086,0.199537,0.648329,0.223985,0.625409,0.711704,0.629709,0.055166,0.442813,0.139025,0.511364,rock
0.435452,0.748746,0.304234,0.148443,0.432600,0.086103,0.506467,0.157223,0.443374,0.119911,0.459951,0.551448,0.629919,0.058368,0.446786,0.167342,0.301948,disco
0.549406,0.586832,0.285153,0.048673,0.500484,0.139547,0.660649,0.208367,0.576469,0.212885,0.432823,0.523248,0.630498,0.050522,0.447942,0.091584,0.511364,rock
0.575290,0.581431,0.293750,0.013789,0.306827,0.152630,0.560824,0.309195,0.413746,0.257915,0.143124,0.188299,0.629204,0.095356,0.328980,0.040162,0.385714,rock
0.544461,0.597255,0.604311,0.248404,0.683335,0.232699,0.894765,0.081570,0.842169,0.083720,0.463517,0.555115,0.629715,0.285314,0.456195,0.391431,0.720779,pop
0.407600,0.618154,0.295399,0.021491,0.278148,0.157345,0.488529,0.184833,0.387398,0.206610,0.152830,0.200521,0.628874,0.084689,0.440920,0.044131,0.340024,rock
0.420904,0.864670,0.482973,0.265761,0.642211,0.426132,0.786158,0.147349,0.718944,0.261634,0.623480,0.709951,0.640191,0.173183,0.544220,0.359924,0.242115,pop
0.113244,0.537666,0.026452,0.001028,0.156961,0.020151,0.225574,0.028011,0.195273,0.017870,0.202116,0.261519,0.629660,0.001463,0.446013,0.000042,0.511364,classical
0.436694,0.726019,0.440419,0.229538,0.601699,0.106082,0.737510,0.053554,0.680700,0.105841,0.474860,0.566715,0.631960,0.152556,0.467528,0.249885,0.340024,pop
0.481681,0.504465,0.381979,0.043032,0.421234,0.024951,0.536224,0.073886,0.468694,0.037814,0.410957,0.500124,0.629791,0.126886,0.445477,0.092903,0.553247,pop
0.191749,0.681772,0.057243,0.016849,0.239150,0.006250,0.238920,0.005951,0.257527,0.008324,0.337231,0.419560,0.635650,0.009363,0.450487,0.000365,0.511364,classical
0.550638,0.353245,0.271800,0.005333,0.434515,0.042621,0.431359,0.044303,0.439424,0.057065,0.517014,0.608995,0.630227,0.069254,0.446720,0.037911,0.441558,rock
0.414855,0.618592,0.411064,0.089388,0.680419,0.298950,0.884983,0.110325,0.833186,0.126081,0.466324,0.557994,0.629724,0.179500,0.439599,0.119148,0.285195,pop
0.257206,0.633821,0.031126,0.000244,0.195526,0.006604,0.580209,0.009660,0.338012,0.029744,0.032390,0.043935,0.611773,0.001503,0.379985,0.000165,0.474408,classical
0.383810,0.619659,0.544056,0.132103,0.579160,0.086079,0.644413,0.045341,0.636319,0.086696,0.586529,0.675859,0.624351,0.257656,0.364303,0.208220,0.229736,rock
0.419121,0.807023,0.677036,0.435948,0.612198,0.325387,0.855947,0.097846,0.769829,0.168911,0.385056,0.472277,0.629756,0.481863,0.461735,0.403794,0.656344,pop
0.542579,0.583119,0.312079,0.087326,0.417525,0.125439,0.460638,0.148019,0.459578,0.114088,0.472287,0.564092,0.990512,0.053051,0.892111,0.136080,0.385714,disco
0.356280,0.572442,0.266878,0.031558,0.447594,0.049107,0.496598,0.079826,0.521257,0.054568,0.470182,0.561943,0.608886,0.067272,0.240758,0.048292,0.361781,rock
0.279901,0.618093,0.265356,0.049482,0.423474,0.051608,0.537444,0.142969,0.470843,0.109832,0.384530,0.471706,0.629936,0.067713,0.446034,0.065036,0.285195,disco
0.230615,0.655509,0.058051,0.001345,0.193274,0.009300,0.226385,0.030381,0.192502,0.009045,0.273094,0.346217,0.624369,0.005714,0.439995,0.000382,0.207373,classical
0.377490,0.561122,0.344484,0.139858,0.494309,0.245968,0.788431,0.092539,0.660781,0.268949,0.355355,0.439737,0.892492,0.118799,0.783744,0.112918,0.474408,pop
0.332921,0.688894,0.146333,0.065474,0.333706,0.065084,0.494176,0.039199,0.438397,0.079108,0.240353,0.307608,0.628978,0.032773,0.442194,0.025477,0.269730,rock
0.220763,0.839378,0.188473,0.423812,0.252923,0.450288,0.390895,0.980151,0.322175,0.651605,0.159729,0.209167,0.598499,0.048915,0.616429,0.200906,0.385714,pop
0.355025,0.860944,0.393472,0.127551,0.176484,0.115252,0.342600,0.161361,0.245367,0.167346,0.067879,0.091185,0.633311,0.187283,0.474930,0.084103,0.656344,rock
0.459089,0.575285,0.424775,0.051553,0.620188,0.298413,0.783365,0.174638,0.718397,0.178702,0.478134,0.570045,0.630162,0.130213,0.448408,0.168667,0.553247,disco
0.309086,0.597482,0.055122,0.002546,0.281281,0.055133,0.350080,0.063248,0.321817,0.053130,0.319165,0.399207,0.629942,0.003994,0.446622,0.001216,0.269730,classical
0.061213,0.583806,0.070526,0.006509,0.048523,0.002383,0.057120,0.011966,0.053223,0.003979,0.103368,0.137507,0.634256,0.010076,0.456048,0.000057,0.242115,classical
0.410450,0.653032,0.413177,0.223898,0.679964,0.406623,0.783189,0.133236,0.751258,0.191694,0.596469,0.685128,0.634654,0.143372,0.436135,0.251177,0.385714,pop
0.593596,0.689000,0.597372,0.384416,0.557604,0.341559,0.789063,0.245650,0.668360,0.315873,0.313728,0.393035,0.631413,0.328632,0.475089,0.453182,0.255411,pop
0.419121,0.807023,0.677036,0.435948,0.612198,0.325387,0.855947,0.097846,0.769829,0.168911,0.385056,0.472277,0.629756,0.481863,0.461735,0.403794,0.656344,pop
0.404490,0.721417,0.233164,0.195691,0.395481,0.475305,0.423869,0.271584,0.407703,0.313682,0.366289,0.451791,0.629280,0.059838,0.447314,0.086688,0.412167,rock
0.470970,0.492534,0.342142,0.048676,0.493636,0.062722,0.501535,0.043942,0.527884,0.054949,0.595709,0.684422,0.628366,0.085290,0.365444,0.098135,0.301948,rock
0.518670,0.678610,0.504860,0.188907,0.565060,0.475143,0.742592,0.293000,0.631992,0.390965,0.358454,0.443162,0.627816,0.241186,0.432720,0.298178,0.134416,pop
0.671756,0.339812,0.183124,0.089904,0.498463,0.185569,0.572066,0.080520,0.573453,0.112454,0.558524,0.649350,0.629691,0.014993,0.458325,0.102138,0.385714,disco
0.408137,0.501555,0.459993,0.167097,0.631304,0.245457,0.773101,0.117375,0.721244,0.153215,0.589160,0.678320,0.627948,0.171820,0.453296,0.210885,0.255411,pop
0.537262,0.576356,0.288464,0.172757,0.683775,0.326729,0.794035,0.168171,0.759488,0.200386,0.523854,0.615732,0.629387,0.060504,0.444949,0.133095,0.361781,disco
0.138905,0.633840,0.091683,0.015208,0.447219,0.020438,0.424899,0.015620,0.449058,0.021137,0.674170,0.755084,0.617889,0.014732,0.397540,0.001523,0.218182,classical
0.553995,0.676984,0.211176,0.087555,0.388015,0.165470,0.492514,0.222787,0.457033,0.175532,0.282799,0.357510,0.629104,0.036673,0.417736,0.068378,0.361781,disco
0.607448,0.585493,0.542586,0.306554,0.740585,0.346175,0.909190,0.127361,0.847147,0.147416,0.475444,0.567310,0.626028,0.272227,0.437974,0.333279,0.720779,pop
0.303035,0.485734,0.068012,0.004277,0.335311,0.048578,0.412507,0.076523,0.362550,0.050813,0.397451,0.485665,0.629735,0.005519,0.446551,0.002176,0.269730,classical
0.390727,0.598108,0.325907,0.057740,0.693093,0.126607,0.820674,0.066448,0.796073,0.050816,0.631256,0.716998,0.630261,0.082467,0.446462,0.101418,0.385714,disco
0.313881,0.567942,0.089145,0.001212,0.213918,0.006646,0.272848,0.017460,0.241144,0.010509,0.260173,0.331074,0.629388,0.010317,0.438487,0.001489,0.269730,classical
0.248208,0.681494,0.058612,0.005371,0.086301,0.008439,0.149797,0.040263,0.111442,0.017222,0.099333,0.132288,0.639485,0.004379,0.472186,0.001837,0.320158,classical
0.529659,0.760284,0.402754,0.220956,0.679454,0.273751,0.883149,0.098449,0.825795,0.152965,0.423585,0.513522,0.630321,0.136406,0.445748,0.224231,0.301948,pop
0.478302,0.679701,0.498083,0.156939,0.595547,0.184813,0.810062,0.103272,0.721357,0.152387,0.433700,0.524168,0.630431,0.225469,0.447206,0.210607,0.285195,pop
0.536059,0.553015,0.297254,0.059206,0.405211,0.241589,0.549871,0.091169,0.510878,0.141562,0.328812,0.410105,0.630110,0.064348,0.439530,0.096222,0.361781,disco
0.470306,0.533548,0.327312,0.053987,0.498505,0.024954,0.522741,0.059951,0.504808,0.054051,0.570620,0.660871,0.617686,0.064195,0.380289,0.113418,0.412167,rock
0.510952,0.445134,0.249738,0.035001,0.502312,0.116217,0.613810,0.111046,0.549170,0.118691,0.500526,0.592614,0.565174,0.046780,0.247969,0.067026,0.385714,rock
0.386514,0.619187,0.304901,0.059952,0.281917,0.021413,0.446658,0.026436,0.389350,0.031481,0.214336,0.276365,0.036294,0.084024,0.035765,0.076894,0.301948,disco
0.423297,0.743570,0.449980,0.147197,0.516977,0.136540,0.630621,0.115525,0.582672,0.126122,0.462173,0.553733,0.617331,0.170496,0.349081,0.222698,0.320158,disco
0.437742,0.769497,0.343512,0.112341,0.184597,0.099531,0.390860,0.144279,0.261232,0.164261,0.056420,0.076029,0.631145,0.109597,0.448464,0.123469,0.255411,rock
0.427778,0.743563,0.663790,0.292956,0.660315,0.119474,0.840100,0.113339,0.794074,0.113589,0.469013,0.560747,0.629713,0.335785,0.457420,0.463534,0.340024,pop
0.422198,0.789085,0.119841,0.022383,0.504234,0.331951,0.610760,0.084805,0.578562,0.147296,0.436272,0.526864,0.629723,0.010572,0.433890,0.023384,0.320158,disco
0.235041,0.621540,0.085870,0.008700,0.271086,0.075414,0.374302,0.120730,0.294310,0.075275,0.316183,0.395825,0.606903,0.009650,0.426293,0.003035,0.720779,classical
0.439523,0.699820,0.413178,0.233230,0.778776,0.534694,0.835332,0.144165,0.816227,0.258814,0.699836,0.777214,0.629517,0.113866,0.447076,0.304732,0.285195,pop
0.540700,0.445996,0.255331,0.031659,0.397667,0.057436,0.438914,0.084853,0.459192,0.059973,0.437325,0.527965,0.610749,0.057775,0.230642,0.057613,0.385714,rock
0.440676,0.621161,0.371995,0.077007,0.494172,0.120423,0.667097,0.162293,0.561028,0.182970,0.375409,0.461779,0.630135,0.127172,0.448307,0.098398,0.412167,pop
0.256203,0.624510,0.097342,0.006008,0.222182,0.023208,0.290354,0.041796,0.255161,0.032632,0.292680,0.368935,0.628924,0.014150,0.434891,0.001201,0.601113,classical
0.150211,0.590019,0.022787,0.000421,0.107669,0.027451,0.217551,0.112222,0.154494,0.066652,0.100678,0.134029,0.628665,0.001059,0.442088,0.000016,0.474408,classical
0.447836,0.744362,0.586653,1.000000,0.611293,0.274123,0.890251,0.104661,0.797675,0.212808,0.339219,0.421785,0.625784,0.300918,0.423104,0.549483,0.207373,pop
0.154387,0.551815,0.034531,0.001457,0.127503,0.009505,0.177393,0.048656,0.166975,0.015067,0.155461,0.203822,0.629943,0.002287,0.446939,0.000073,0.511364,classical
0.362895,0.688478,0.264530,0.129946,0.408095,0.136440,0.565950,0.232239,0.464848,0.220678,0.346761,0.430199,0.629941,0.043043,0.446563,0.152831,0.301948,disco
0.453309,0.762151,0.460309,0.209868,0.634102,0.687525,0.804446,0.162026,0.718435,0.276720,0.437851,0.528516,0.629333,0.170161,0.439703,0.235091,0.242115,pop
0.431615,0.573271,0.247807,0.067823,0.580173,0.225810,0.662475,0.054104,0.660574,0.077740,0.551041,0.642169,0.629239,0.046613,0.446899,0.090705,0.720779,disco
0.379705,0.652192,0.293159,0.034933,0.345507,0.046066,0.429776,0.087887,0.429130,0.061547,0.334542,0.416545,0.609505,0.093268,0.229427,0.041512,0.361781,rock
0.456340,0.609572,0.269252,0.133919,0.367223,0.036280,0.398208,0.047558,0.390811,0.031359,0.415400,0.504851,0.629937,0.042529,0.478376,0.160157,0.361781,disco
0.498303,0.671130,0.304051,0.283108,0.347762,0.196830,0.471897,0.188784,0.442629,0.167691,0.292972,0.369272,0.628503,0.043720,0.432903,0.285734,0.301948,disco
0.526882,0.539084,0.279762,0.057903,0.352369,0.072853,0.519885,0.100338,0.467751,0.113791,0.318931,0.398942,0.603554,0.068100,0.465086,0.078713,0.301948,rock
0.507970,0.579900,0.625357,0.140211,0.457273,0.382316,0.624564,0.211228,0.536519,0.258910,0.330507,0.412013,0.630396,0.371032,0.414120,0.303796,0.385714,pop
0.163861,0.572404,0.031949,0.002123,0.171926,0.034853,0.227652,0.045043,0.204832,0.024398,0.202643,0.262160,0.629721,0.002216,0.446242,0.000079,0.412167,classical
0.353525,0.690678,0.223475,0.057221,0.533282,0.236722,0.760843,0.336445,0.638261,0.358188,0.374942,0.461268,0.631071,0.044734,0.453023,0.053339,0.301948,disco
0.294086,0.554799,0.016531,0.000104,0.042318,0.001078,0.110231,0.006503,0.042561,0.001571,0.061389,0.082614,0.629864,0.000510,0.445906,0.000022,0.412167,classical
0.305996,0.781544,0.404545,0.096000,0.246803,0.195848,0.565016,0.332419,0.345704,0.355220,0.066943,0.089951,0.627073,0.229256,0.430234,0.036162,0.511364,disco
0.432771,0.669171,0.291107,0.066757,0.335267,0.347377,0.497630,0.113862,0.427603,0.201252,0.261401,0.332518,0.589624,0.098139,0.469711,0.059766,0.269730,rock
0.337433,0.593114,0.508527,0.042130,0.248610,0.077267,0.587253,0.187871,0.320422,0.352036,0.137687,0.181421,0.631588,0.308998,0.461610,0.060115,0.361781,disco
0.320077,0.677668,0.119715,0.018289,0.567380,0.299891,0.567400,0.074065,0.601110,0.117023,0.618393,0.705318,0.579909,0.012937,0.397468,0.018351,0.553247,rock
0.457438,0.553837,0.492928,0.112564,0.479919,0.158935,0.731236,0.191343,0.618785,0.267998,0.338342,0.420803,0.631570,0.223957,0.450637,0.162842,0.361781,disco
0.430801,0.617246,0.227518,0.110398,0.454706,0.172414,0.618061,0.174217,0.528242,0.218308,0.378508,0.465159,0.629899,0.020194,0.438139,0.157829,0.361781,disco
0.478003,0.509149,0.174949,0.049944,0.360193,0.050591,0.486718,0.106267,0.458560,0.084708,0.279408,0.353572,0.579604,0.016542,0.296955,0.060435,0.385714,disco
0.502693,0.685237,0.545598,0.216164,0.631341,0.250821,0.764163,0.087343,0.711016,0.155052,0.535606,0.627226,0.629603,0.250821,0.442584,0.319592,0.340024,pop
0.287457,0.524665,0.160764,0.071810,0.122447,0.014717,0.139296,0.041888,0.146123,0.014805,0.167329,0.218652,0.629439,0.042736,0.444158,0.008040,0.796930,classical
0.392170,0.863540,0.187978,0.047382,0.356713,0.086328,0.460179,0.109968,0.418195,0.163526,0.341499,0.424333,0.635808,0.005913,0.494817,0.114669,0.340024,disco
0.170360,0.555446,0.167259,0.024708,0.121675,0.010987,0.138221,0.025142,0.143757,0.011277,0.147392,0.193682,0.629755,0.041875,0.445162,0.005696,0.412167,classical
0.654713,0.643206,0.784303,0.692473,0.715719,0.332798,0.853038,0.130129,0.806546,0.186370,0.556244,0.647167,0.628256,0.602132,0.427554,0.480734,0.285195,pop
0.456774,0.719004,0.402358,0.055017,0.585783,0.170427,0.773278,0.129393,0.703739,0.127254,0.416101,0.505596,0.630046,0.144768,0.444964,0.127927,0.601113,disco
0.144449,0.562862,0.124541,0.013844,0.072495,0.005613,0.076044,0.023505,0.089440,0.005427,0.122661,0.162302,0.629701,0.027214,0.446012,0.000589,0.255411,classical
0.553651,0.514425,0.307223,0.189397,0.424090,0.095207,0.555447,0.122735,0.488471,0.098791,0.342435,0.425377,0.628291,0.048323,0.442130,0.184736,0.412167,disco
0.715941,0.264298,0.523019,0.315620,0.672654,0.177027,0.794354,0.050737,0.758140,0.096230,0.609390,0.697070,0.629991,0.210321,0.444075,0.342281,0.285195,pop
0.657208,0.412941,0.338297,0.089660,1.000000,0.275814,1.000000,0.030888,1.000000,0.015063,1.000000,1.000000,0.529634,0.058389,0.219118,0.223614,0.385714,pop
0.454617,0.573650,0.472277,0.153370,0.546991,0.223037,0.772939,0.174873,0.675958,0.226669,0.414464,0.503857,0.628955,0.169103,0.425043,0.227802,0.269730,pop
0.548832,0.615653,0.284166,0.065756,0.440060,0.196420,0.554603,0.061475,0.531372,0.077639,0.426508,0.516607,0.598959,0.058025,0.453691,0.109007,0.340024,rock
0.611010,0.553226,0.612502,0.252423,0.631125,0.074045,0.843911,0.041962,0.785232,0.035653,0.417914,0.507520,0.633080,0.280431,0.451222,0.416920,0.412167,pop
0.347307,0.564246,0.156993,0.019424,0.157299,0.011210,0.197674,0.020742,0.178541,0.010011,0.202292,0.261733,0.629791,0.027539,0.444842,0.010459,0.178762,classical
0.353116,0.617327,0.135848,0.004824,0.344715,0.172314,0.460688,0.121946,0.418940,0.142764,0.248772,0.317611,0.630361,0.025159,0.447131,0.005494,0.285195,rock
0.496016,0.544687,0.407769,0.106582,0.399721,0.107879,0.472788,0.105442,0.460851,0.108718,0.407682,0.496631,0.630083,0.082713,0.444466,0.251202,0.412167,disco
0.314877,0.698287,0.181121,0.028938,0.272047,0.073364,0.423330,0.123138,0.352774,0.109756,0.209132,0.270056,0.618567,0.024715,0.336337,0.042844,0.340024,disco
0.479779,0.540093,0.324015,0.042207,0.435764,0.028374,0.454443,0.028267,0.456025,0.034341,0.523211,0.615100,0.627135,0.068743,0.368935,0.099118,0.285195,rock
0.474028,0.575913,0.240497,0.038436,0.580378,0.204977,0.616063,0.077878,0.631417,0.070423,0.627748,0.713824,0.632201,0.038515,0.456744,0.075722,0.320158,disco
0.449149,0.628215,0.432024,0.044487,0.509049,0.236501,0.783412,0.086147,0.663694,0.149010,0.293732,0.370148,0.638812,0.192925,0.581956,0.093766,0.553247,rock
0.675349,0.314085,0.202419,0.019467,0.389278,0.214984,0.589195,0.304482,0.488754,0.271266,0.315540,0.395095,0.630530,0.041139,0.471184,0.022746,0.511364,classical
0.136346,0.622326,0.070955,0.002577,0.151849,0.008898,0.231581,0.019702,0.191559,0.008040,0.141487,0.186230,0.627867,0.007836,0.433376,0.000698,0.441558,classical
0.561130,0.578379,0.400083,0.118866,0.751432,0.486311,0.836566,0.102156,0.813786,0.142635,0.743101,0.813420,0.629416,0.092030,0.445894,0.232632,0.361781,disco
0.313953,0.590518,0.341999,0.043045,0.423360,0.106083,0.749713,0.142497,0.592542,0.177186,0.204514,0.264440,0.628323,0.122786,0.424731,0.059384,0.361781,pop
0.542651,0.367493,0.411050,0.117855,0.208716,0.043220,0.250274,0.193484,0.244943,0.077330,0.215681,0.277992,0.629830,0.140296,0.433077,0.138108,0.269730,rock
0.371342,0.693443,0.083238,0.016703,0.291187,0.189412,0.517751,0.329771,0.376709,0.278272,0.170837,0.223015,0.589237,0.006108,0.360780,0.008607,0.320158,pop
0.228435,0.677917,0.379122,0.044649,0.299401,0.136501,0.533036,0.291145,0.365170,0.287670,0.175631,0.228963,0.682237,0.192061,0.513218,0.032834,0.553247,rock
0.138021,0.581510,0.375313,0.033728,0.138899,0.002605,0.234119,0.016165,0.141343,0.005475,0.124883,0.165139,0.639670,0.211512,0.498411,0.014930,0.255411,classical
0.406353,0.556160,0.214829,0.009238,0.509641,0.186553,0.693516,0.104838,0.622980,0.099628,0.328520,0.409776,0.629709,0.041364,0.419239,0.031434,0.320158,rock
0.520372,0.695544,0.572667,0.081635,0.528886,0.106982,0.610499,0.083126,0.581248,0.088822,0.524146,0.616019,0.625958,0.265799,0.371882,0.276602,0.301948,disco
0.344375,0.552817,0.112921,0.004312,0.420722,0.350103,0.738323,0.347767,0.549245,0.507316,0.249766,0.318789,0.606333,0.016010,0.316837,0.004574,0.340024,rock
0.426330,0.627781,0.326000,0.199223,0.477554,0.127276,0.642059,0.129945,0.558898,0.120355,0.373304,0.459480,0.629791,0.055741,0.445143,0.203381,0.412167,disco
0.456505,0.598818,0.496052,0.168420,0.203057,0.041620,0.222847,0.132309,0.218916,0.040401,0.204455,0.264369,0.631637,0.230937,0.452084,0.189311,0.255411,rock
0.140243,0.660674,0.095461,0.004654,0.231936,0.012588,0.230482,0.012834,0.232924,0.017289,0.336120,0.418315,0.628353,0.015340,0.437581,0.000450,0.320158,classical
0.534716,0.516080,0.477705,0.056870,0.498295,0.063783,0.544149,0.105572,0.505599,0.081346,0.553262,0.644305,0.619759,0.174187,0.305433,0.203534,0.361781,disco
0.486333,0.478286,0.425700,0.046096,0.630695,0.103225,0.720813,0.058073,0.688298,0.101378,0.655110,0.738335,0.650820,0.138712,0.591347,0.155546,0.340024,rock
0.108200,0.585843,0.043155,0.000966,0.066816,0.012365,0.000000,0.009715,0.057484,0.004964,0.166628,0.217778,0.629675,0.002746,0.443361,0.000334,0.553247,classical
0.492004,0.478932,0.233630,0.057656,0.501246,0.042390,0.573484,0.039321,0.591608,0.040863,0.551742,0.642844,0.632462,0.032394,0.530300,0.085286,0.320158,disco
0.210214,0.689777,0.029824,0.000604,0.138225,0.004529,0.181633,0.011837,0.157209,0.005863,0.141078,0.185713,0.629781,0.001476,0.447160,0.000139,0.285195,classical
0.418580,0.835854,0.114691,0.022929,0.496635,0.375589,0.648384,0.113623,0.607294,0.182350,0.352783,0.436887,0.629840,0.008514,0.447448,0.024068,0.320158,disco
0.651341,0.462831,0.620302,0.375856,0.466779,0.106334,0.609912,0.045842,0.582050,0.070118,0.358337,0.443033,0.630851,0.466668,0.472186,0.159760,0.385714,disco
0.116860,0.573603,0.075443,0.009487,0.157429,0.019567,0.181195,0.026489,0.151524,0.018810,0.280812,0.355202,0.628334,0.011762,0.439930,0.000145,0.320158,classical
0.365649,0.805312,0.477872,0.120420,0.535760,0.490326,0.756518,0.285480,0.616080,0.408977,0.344715,0.427920,0.633567,0.219139,0.448656,0.195028,0.242115,pop
0.486481,0.478390,0.343777,0.157038,0.747048,0.303221,0.841466,0.057763,0.816943,0.094715,0.708548,0.784615,0.629902,0.068936,0.446278,0.197676,0.361781,disco
0.226000,0.600049,0.027711,0.000289,0.179044,0.022991,0.293314,0.066153,0.240324,0.043656,0.189897,0.246563,0.629082,0.001378,0.441315,0.000050,0.116883,classical
0.288876,0.727282,0.279571,0.056624,0.410424,0.050820,0.518033,0.052594,0.493024,0.074013,0.366698,0.452240,0.634816,0.057704,0.488327,0.124471,0.385714,disco
0.086193,0.527807,0.055782,0.002079,0.081577,0.001482,0.107192,0.006988,0.082917,0.002643,0.157624,0.206533,0.629618,0.005570,0.445517,0.000130,0.553247,classical
0.693583,0.575145,0.745445,0.729814,0.755712,0.410191,0.859626,0.169733,0.820450,0.197720,0.613014,0.700398,0.629300,0.475005,0.420100,0.628097,0.285195,pop
0.166499,0.777316,0.109322,0.006461,0.303203,0.045416,0.712492,0.275490,0.467337,0.290445,0.104128,0.138489,0.627222,0.020390,0.444684,0.000713,0.320158,pop
0.262540,0.614258,0.055978,0.004748,0.313081,0.011803,0.279977,0.011170,0.308959,0.008195,0.450070,0.541240,0.628974,0.006330,0.447699,0.000151,0.553247,classical
0.174556,0.592652,0.057183,0.001399,0.101809,0.003776,0.140459,0.018708,0.113940,0.003942,0.146165,0.192135,0.633645,0.005515,0.452915,0.000143,0.361781,classical
0.470747,0.398628,0.259976,0.004023,0.466026,0.078751,0.460734,0.073173,0.478055,0.089011,0.560921,0.651642,0.629842,0.059493,0.446485,0.038710,0.441558,rock
0.317307,0.821332,0.027906,0.002403,0.000000,0.003532,0.061873,0.032538,0.018797,0.004996,0.002806,0.003837,0.639675,0.001800,0.468647,0.000158,0.553247,classical
0.509257,0.586430,0.345445,0.177836,0.600978,0.164176,0.684749,0.117584,0.638186,0.109264,0.423761,0.513707,0.629001,0.064609,0.438955,0.228949,0.385714,disco
